Date,Precipitation (mm),Ambient Temp (°C),Humidity (%),Soil Temp (°C),Soil Moisture (%),Watering Action,Watering Duration (minutes)
2023-03-22,14.481451042953818,24.01451443187375,69.87983610283342,24.640552800104395,13.968922097263844,Skip Watering,0
2023-03-21,0.06072227593717505,28.973716057915507,40.041178079316396,28.799791302948876,21.320896372731255,Water More,25
2023-03-20,13.379611388345104,28.329730365897156,64.8311680055545,24.61117566056207,14.237233528035958,Skip Watering,0
2023-03-19,7.043847935339295,34.635313664840616,52.653723312363525,25.688320586164323,16.34569964476279,Water More,25
2023-03-18,2.725353897856211,21.786307199879143,50.35212233259328,20.068175671328195,10.665441877017996,Water More,30
2023-03-17,14.992629611586691,28.373559152291925,73.31352542915296,27.48344366807602,18.153569587510653,Skip Watering,0
2023-03-16,19.6126966802297,34.24304602581465,76.95650918180831,23.922138102172305,11.481195895573423,Skip Watering,0
2023-03-15,16.305301606120544,23.8325709099682,40.16046984916527,16.123911369093396,11.973146497899043,Skip Watering,0
2023-03-14,12.917800057494539,28.49633195769956,58.92247844067842,26.398430704298995,11.366253170226951,Skip Watering,0
2023-03-13,9.24177553672729,32.71066250407493,60.94370234200163,23.54013218281029,14.089611517457753,Water More,30
2023-03-12,16.711743647209623,22.725060056461963,74.5061015642088,17.69305578433025,13.745977330380883,Skip Watering,0
2023-03-11,15.456023720114535,29.637752848565114,60.50482819279475,28.234559266310384,21.952054236946807,Skip Watering,0
2023-03-10,0.30119693257615765,30.051439604738306,46.95378454252496,26.159745922431423,17.669651136077842,Water More,30
2023-03-09,7.757336522632126,21.767272754124313,48.54815592757447,17.452942731981032,20.994702488313997,Normal Watering,20
2023-03-08,11.416683407230007,30.064729242320894,45.934819893554454,15.996506659836035,10.918732965238792,Skip Watering,0
2023-03-07,8.741071628432737,29.0337673448893,41.16565960701131,20.707496421620462,17.8507876294889,Water More,30
2023-03-06,14.699391014286057,32.283801660327406,51.609520798479004,15.645314214423955,24.084083922546338,Skip Watering,0
2023-03-05,3.252802519269322,28.039111914271643,75.4040736107051,28.42863575927627,14.555890265772074,Water More,25
2023-03-04,0.136216968191043,20.97432645501226,79.58331743836536,22.25007194143257,17.57539481276568,Water More,30
2023-03-03,0.3224807029983423,29.58197844750798,79.98321631192938,24.84423433186667,17.29082080686558,Water More,30
2023-03-02,6.9149675654841065,27.912050887872088,69.57414860679711,15.922765833262513,19.536596072286613,Water More,30
2023-03-01,3.981792595342444,24.613643700328335,74.480487159011,15.208765078262957,14.49787155617739,Water More,30
2023-02-28,6.370804777882489,25.329623787693393,65.80047049267529,21.30515146390119,19.701799426284346,Water More,30
2023-02-27,18.300076852842867,24.73021450208859,58.75595897129095,17.45988183769719,18.75192458746406,Skip Watering,0
2023-02-26,11.970097623687838,20.233337622667126,62.19541496238608,18.357497061617703,18.709961344249244,Skip Watering,0
2023-02-25,12.757854274518294,30.263495772295272,48.08797188052786,24.416824266675,21.427539133809532,Skip Watering,0
2023-02-24,15.9399587878292,20.98671929376253,55.63747463898123,15.849955463358597,17.501611525689412,Skip Watering,0
2023-02-23,15.609367480443696,24.004497542402728,58.19484246899124,18.972960608116313,17.39801665900063,Skip Watering,0
2023-02-22,3.846448624940806,20.714879656354853,60.910386742583185,24.096886907973307,12.246678278459504,Water More,30
2023-02-21,18.211765235844062,30.56548165930174,57.36773937551875,25.019125331229404,19.89006637919863,Skip Watering,0
2023-02-20,6.882251048565784,25.11124712481498,75.1260774479696,27.339946052647946,11.676676258623214,Water More,25
2023-02-19,5.3699992072583935,23.256552469451876,62.82395424183795,22.407473609106596,12.855308647962286,Water More,30
2023-02-18,11.69870732261421,20.498277939433706,60.107575655056834,23.117755116811033,14.687450120464968,Skip Watering,0
2023-02-17,2.5591238295357766,34.47892494024049,62.784176763439255,23.865243314290524,13.895141929753315,Water More,30
2023-02-16,8.45057123592131,21.547887906878245,49.113884694132224,28.228762582354037,11.79693363282929,Water More,25
2023-02-15,4.317055138947186,21.334015278647392,74.52943996691599,28.186489191154855,11.889414675285872,Water More,25
2023-02-14,17.808802353195357,31.209047593897353,44.95697161112947,29.360955247367333,16.587888699740223,Skip Watering,0
2023-02-13,11.030035620654555,24.90764195992801,50.050165501961736,20.159759433803544,20.46641102615261,Skip Watering,0
2023-02-12,4.553628692791878,22.622918140529517,42.47483183037201,24.015120701783133,15.915601096915003,Water More,30
2023-02-11,10.987038624838075,26.3632926480887,73.148076823511,27.097915003551353,23.749167179911677,Skip Watering,0
2023-02-10,10.989444172831606,27.58904704582922,75.1628876895219,20.53868224603116,11.09175309304629,Skip Watering,0
2023-02-09,7.072989720228458,33.12125653775533,70.76428979729285,24.61417869066155,23.2332200277916,Normal Watering,20
2023-02-08,3.348576010486173,26.578025131380024,48.929637120948314,18.15968255409085,13.989344219634042,Water More,30
2023-02-07,4.742888200205206,31.172033100689923,46.22303909123883,22.205888786799605,20.101973274997277,Water More,30
2023-02-06,6.93752566435127,22.15951426413918,47.87032851708484,29.559957542973358,23.21545107547893,Water More,25
2023-02-05,14.90585833401685,26.838786266840998,67.56687437395641,28.671780367127816,16.787783844402597,Skip Watering,0
2023-02-04,13.991131997982553,20.91807788726475,58.56880441864826,18.27746851169508,13.121101699815686,Skip Watering,0
2023-02-03,5.0346834747291025,29.68282529453572,79.17448603381891,21.643204048833528,22.245189477078128,Normal Watering,20
2023-02-02,1.196716703074423,27.042343206602386,77.88015298101948,25.155051999060003,12.058845903781226,Water More,25
2023-02-01,11.840024586709143,27.203379283301942,67.04439745715479,18.280687109188676,14.486963426798095,Skip Watering,0
2023-01-31,3.93310899723744,25.363718692708908,60.95186310933772,29.134647421284253,10.077018490568888,Water More,25
2023-01-30,8.753204195314616,24.911529694899286,54.906192817531206,22.181248137892155,22.538695059390346,Normal Watering,20
2023-01-29,5.6157032751778075,25.21650191852993,63.008263559245094,15.090513219170115,11.954057648593688,Water More,30
2023-01-28,3.987536760876129,28.972644732225497,50.033065567509645,20.24271111936241,12.356646397902114,Water More,30
2023-01-27,14.172179337711636,22.075371174851863,44.71999231974199,15.372124338345708,21.74435614337098,Skip Watering,0
2023-01-26,2.302421484860886,34.73649501446423,43.14463032452437,21.713111392503098,18.0617690319037,Water More,30
2023-01-25,14.715236418181503,25.07363384410074,66.5143834746334,27.95121494660321,17.28709596572145,Skip Watering,0
2023-01-24,19.07694224341071,20.766667454116707,41.141828743608365,25.892141233891714,16.38822741644022,Skip Watering,0
2023-01-23,11.119924752684458,24.39952601213869,53.33662865474881,22.995699154448403,19.528682534482293,Skip Watering,0
2023-01-22,16.172625035597076,32.92251547448643,57.75467884549181,26.66347808064139,19.780114805470205,Skip Watering,0
2023-01-21,0.5637202323820345,28.256985353758246,53.6258331159758,20.968907704455074,13.327195331067756,Water More,30
2023-01-20,17.63071316520851,23.020201938561552,48.58596800845788,20.31814143966443,10.615200742773643,Skip Watering,0
2023-01-19,16.570073958590136,31.578345397227377,65.9622655576893,16.133725921862943,24.469479291713782,Skip Watering,0
2023-01-18,6.254550072307787,33.50955614680338,41.2201120755575,15.948704731785723,15.057558135811217,Water More,30
2023-01-17,7.793768196149246,28.590455379841238,79.46235034154404,22.901550719125787,19.029544901707897,Water More,30
2023-01-16,7.595479494131574,27.337064591413398,78.58534351022047,22.108003851963005,14.452608218160062,Water More,30
2023-01-15,9.484634054217349,28.757299345957456,71.18432723106372,15.589203005055635,12.339212505704559,Water More,30
2023-01-14,10.898355160634544,21.247475019817987,70.86650910691607,29.1991257787429,21.37836294811966,Skip Watering,0
2023-01-13,15.909374561648544,24.828948658905702,48.00549883554312,15.78839248098272,10.074299975053643,Skip Watering,0
2023-01-12,1.54250851910116,33.088183671946915,43.90443828537848,29.30910551731088,14.655019690425787,Water More,30
2023-01-11,18.920259573606128,22.674951731353318,62.87205925202835,26.51328388392239,10.278107926901637,Skip Watering,0
2023-01-10,3.9489275130765567,24.097586213120046,72.7727584403815,25.35993670651394,15.539279535203878,Water More,25
2023-01-09,2.5815583063000402,21.49213232226328,58.46022733638425,26.052443437659466,12.258367154584905,Water More,25
2023-01-08,4.9894487812271615,29.45862856847161,68.9493989068472,28.799996739078946,14.358591968483164,Water More,25
2023-01-07,8.056261262663151,31.194593758626645,76.45648484720395,28.86833956597521,15.996980009714395,Water More,25
2023-01-06,11.2309032851352,20.45647313794713,64.30415871057555,16.272132175106933,22.760366806914984,Skip Watering,0
2023-01-05,1.1720969353739519,25.85021796387852,59.93588491510957,15.088751292908016,21.4028264793463,Normal Watering,20
2023-01-04,1.5384265082118742,34.41346784260179,43.18935696177589,18.902109915960015,20.193136822102637,Water More,30
2023-01-03,10.409613929042195,33.601354875007914,78.94957174530956,15.03619320893161,18.80656412220858,Skip Watering,0
2023-01-02,15.003506879785867,32.614008782456196,56.976536714966926,22.815172383964807,15.90617336949036,Skip Watering,0
2023-01-01,17.20239108708874,28.658204816924368,46.86202996559387,15.12721820619308,17.874466478304313,Skip Watering,0
2022-12-31,0.3044968565989037,28.80562143234733,67.58778254546198,29.55266717180137,18.289972436199577,Water More,25
2022-12-30,8.542811253620163,29.254579340388585,73.58813840617188,19.284939500696403,19.731036563786052,Water More,30
2022-12-29,13.4118164767088,23.878933029418707,62.026599015084116,16.081293574928914,18.57222345516238,Skip Watering,0
2022-12-28,13.693312499454573,30.038451290309375,64.3360957730111,26.8869563046919,13.12009882717134,Skip Watering,0
2022-12-27,16.078118180593794,33.586188451519256,76.08840397018957,24.168032418480493,12.680479001864846,Skip Watering,0
2022-12-26,16.048829750170327,26.085399408680765,59.07462791759726,26.049243723838853,16.71179600161109,Skip Watering,0
2022-12-25,18.510433490374187,25.523334856580547,54.000334686899805,20.13837568116377,22.75068341013008,Skip Watering,0
2022-12-24,6.720622100486022,24.92196187535483,75.04166671795318,22.85324204170187,17.315410401657537,Water More,30
2022-12-23,9.497478453445652,28.813766864406468,64.43929493524766,25.962149839256462,14.159544559161635,Water More,25
2022-12-22,12.918801115844627,30.2236444759049,50.38488407170297,20.857127306270208,15.138407020959487,Skip Watering,0
2022-12-21,17.92710051249569,31.992251045178712,59.02092585939074,15.835568034259811,21.796711846500322,Skip Watering,0
2022-12-20,4.808532414023179,24.866209452545252,59.42850690841955,20.896102130407765,11.376194436202471,Water More,30
2022-12-19,10.9146677232257,33.068349466565216,51.82268562246301,19.747152274278612,14.620400636655013,Skip Watering,0
2022-12-18,15.744603633940503,27.071481394750613,69.05840618193486,24.288031209472514,23.42347179546362,Skip Watering,0
2022-12-17,13.073513967416172,20.449656066080475,68.31106413783189,18.123512818215275,13.925973366677876,Skip Watering,0
2022-12-16,8.448307403384012,25.639595961593727,51.00113213802619,18.60936105048709,24.651042653519198,Normal Watering,20
2022-12-15,15.576846294015152,32.211817198825635,78.32549945621966,29.2098920220918,15.320632788044318,Skip Watering,0
2022-12-14,2.7240107933436764,23.214486213445685,66.98752442652807,20.16139663793654,14.470275262190334,Water More,30
2022-12-13,4.188094409850185,21.154960964708483,61.293923663455345,23.840633002104894,24.36191974978795,Normal Watering,20
2022-12-12,17.038443030438273,27.841213489852052,75.6063998370617,26.617400965506068,18.414209766644966,Skip Watering,0
2022-12-11,19.722834051624865,21.55554435469932,48.639002746490135,19.19784489611027,18.47775199542722,Skip Watering,0
2022-12-10,15.157933998877303,27.204490986587047,47.98458852818633,20.606372975639164,20.295323048776773,Skip Watering,0
2022-12-09,0.17807093210472358,21.99685677180897,52.36895207144798,20.702744091436188,21.89623043971215,Normal Watering,20
2022-12-08,14.210151617076935,25.345756191075033,73.8785523592593,23.335974365602862,18.299533002708014,Skip Watering,0
2022-12-07,9.22343584184141,20.06969965341382,60.17465017584594,25.804968609843634,11.231754843196383,Water More,25
2022-12-06,9.98978008569635,31.629333586271407,74.44287022584771,29.453586680522363,19.780912105308825,Water More,25
2022-12-05,18.813914602150092,30.955489787652898,69.19665665483879,19.41069691351009,22.765135619916727,Skip Watering,0
2022-12-04,13.904907524571959,21.49925988513766,40.791148334592066,23.488789226398804,13.622284971834242,Skip Watering,0
2022-12-03,13.198409554147112,20.13780552074988,46.24014345219449,21.912054325138435,13.701017304659288,Skip Watering,0
2022-12-02,19.829927343969416,25.133148853796783,45.157961384562014,17.826207625100068,22.247017055483525,Skip Watering,0
2022-12-01,15.036242961354906,20.639151639974337,58.658193256509456,17.33632718496476,17.887718249606422,Skip Watering,0
2022-11-30,13.361920343728023,30.834070631673768,77.72653001316989,27.309390873016703,19.536574614465025,Skip Watering,0
2022-11-29,13.589190438749565,33.64763683749406,67.43354536876538,25.39912032213133,20.014398138583125,Skip Watering,0
2022-11-28,4.987826739102738,27.44989317099051,78.75627136602384,17.141848181558174,13.325805131130958,Water More,30
2022-11-27,18.498225606149433,26.663211497047918,43.05117717290094,15.858953122667241,17.146069152253535,Skip Watering,0
2022-11-26,10.802171039644485,21.132345701495915,68.02435685736432,17.484560715776134,23.649199526554334,Skip Watering,0
2022-11-25,3.6923867969452795,29.32494447022843,44.2865407685048,16.604161451303646,23.901017149053374,Normal Watering,20
2022-11-24,15.882775087936894,34.27960203853518,65.80619053038247,22.18153207758134,16.536375541405764,Skip Watering,0
2022-11-23,6.1510743158874615,30.793356134360806,66.52624697594248,18.66986875068027,12.992032733921768,Water More,30
2022-11-22,6.638164225424077,27.48286309661588,62.72415351961992,15.61172837325859,19.30608386705793,Water More,30
2022-11-21,10.934695176889118,22.560449322119446,59.939494285150516,25.732917283107643,18.08318290865318,Skip Watering,0
2022-11-20,18.735717305657904,26.4687068397439,44.42374142848801,22.36061446688499,24.548328913300455,Skip Watering,0
2022-11-19,1.9999723895285282,33.022397526383145,67.09690563162127,24.124692590634144,16.086673600254056,Water More,30
2022-11-18,11.385635818232991,25.870462886043125,61.09989134247938,17.137560322226122,23.595143263678423,Skip Watering,0
2022-11-17,11.43497322466471,33.9688349087674,73.67435516020743,22.925087541383476,15.516586231809068,Skip Watering,0
2022-11-16,12.144597313806644,24.587060906582998,60.79077430491357,24.118842355660256,12.598205419481694,Skip Watering,0
2022-11-15,3.2386432437072177,27.83503809725097,57.39497314419598,16.55219830569274,21.936926859445848,Normal Watering,20
2022-11-14,5.774241515761429,33.826625573521774,62.243499282189674,23.230004432738376,16.481319081518762,Water More,30
2022-11-13,19.894938214580556,25.499551058418746,68.16206236351398,29.922477896483123,17.281191141777473,Skip Watering,0
2022-11-12,15.730003625330468,22.83350102893444,53.04454449397416,29.94067078730918,10.89977290323885,Skip Watering,0
2022-11-11,4.406793079006115,26.806712432218674,60.8311756081848,15.28441275055251,18.504739598636622,Water More,30
2022-11-10,15.907222963389849,28.920722646592708,51.30639250776788,21.7490662016336,13.346408612722893,Skip Watering,0
2022-11-09,8.192145296695694,21.09436669221913,79.37062738070762,24.88289551992844,23.811623070644487,Normal Watering,20
2022-11-08,14.077022874423772,27.432903657504514,49.97476484690284,22.293682273304942,16.600293437429816,Skip Watering,0
2022-11-07,13.415266435977344,32.78588667778517,74.58878141742592,19.354678139822767,12.161953300056974,Skip Watering,0
2022-11-06,4.331505782237732,23.87502325707301,59.75504957569008,25.60440883638154,17.870751169774604,Water More,25
2022-11-05,1.7410771639955414,25.124227296897992,61.602780346521456,21.409894261332006,10.531219717198201,Water More,30
2022-11-04,15.61059834590506,27.3436151441481,64.79265947018885,28.632368539259016,11.623235104784497,Skip Watering,0
2022-11-03,10.083266640266418,31.43605008249162,53.046147638504124,23.608380755338644,12.878987723329661,Skip Watering,0
2022-11-02,9.302068754590035,21.71991167688891,77.13040542093728,20.537602628516552,11.51148729066318,Water More,30
2022-11-01,14.881490728666604,34.408505807960864,51.79361231060145,27.685395161832865,12.27108918288177,Skip Watering,0
2022-10-31,5.7726450540632275,23.107807035441223,40.593510321175,27.622128253235626,18.26551836152339,Water More,25
2022-10-30,7.435027354828456,29.33605892391015,66.27057553290506,19.220854294243253,20.11646671416564,Normal Watering,20
2022-10-29,18.263830587490506,25.519291814242475,50.351758633460754,15.865668099461129,12.121933686506313,Skip Watering,0
2022-10-28,14.22716879070454,24.833693836199387,64.51698190728285,27.583157693871115,11.247438350792518,Skip Watering,0
2022-10-27,6.44820420299858,34.47298775674895,72.99392400827843,19.767824054310378,12.279313738896347,Water More,30
2022-10-26,2.3464157473834812,22.94400633475338,77.59669074189307,27.100397921842077,14.751766904025235,Water More,25
